Namespace(batchSize=128, epoch=25, lr=0.05, method='momsgd', modelIn='noise0.01_I.pth', modelOut='noise0.01_II.pth', ngpu=1, noise=0.01)
Files already downloaded and verified
Files already downloaded and verified
[Epoch 0] Time: 35.83269906044006, Train loss: 0.002353330663442612, Train accuracy: 0.9017, Test loss: 0.003255761009454727, Test accuracy: 0.8652
[Epoch 1] Time: 67.31341242790222, Train loss: 0.002236212202012539, Train accuracy: 0.90522, Test loss: 0.0033522447884082795, Test accuracy: 0.867
[Epoch 2] Time: 99.07342600822449, Train loss: 0.0021838735471665857, Train accuracy: 0.9064, Test loss: 0.003251352071762085, Test accuracy: 0.8693
[Epoch 3] Time: 130.92371106147766, Train loss: 0.0022679525245726108, Train accuracy: 0.9021, Test loss: 0.003464058881998062, Test accuracy: 0.8613
[Epoch 4] Time: 162.8256642818451, Train loss: 0.0023441104933619498, Train accuracy: 0.8999, Test loss: 0.0033403345093131064, Test accuracy: 0.8578
[Epoch 5] Time: 194.71523332595825, Train loss: 0.0022317696830630304, Train accuracy: 0.90376, Test loss: 0.0034663895696401595, Test accuracy: 0.8548
[Epoch 6] Time: 226.660653591156, Train loss: 0.0023246484127640724, Train accuracy: 0.90018, Test loss: 0.003471415203809738, Test accuracy: 0.8562
[Epoch 7] Time: 258.58326506614685, Train loss: 0.002443999435007572, Train accuracy: 0.89804, Test loss: 0.003696316310763359, Test accuracy: 0.8482
[Epoch 8] Time: 290.52406215667725, Train loss: 0.00229510750412941, Train accuracy: 0.9016, Test loss: 0.003330242229998112, Test accuracy: 0.8631
[Epoch 9] Time: 322.4859793186188, Train loss: 0.002237136950790882, Train accuracy: 0.9037, Test loss: 0.003577628383040428, Test accuracy: 0.8541
[Epoch 10] Time: 354.4383797645569, Train loss: 0.0021960150918364525, Train accuracy: 0.90534, Test loss: 0.0032584542751312256, Test accuracy: 0.8641
[Epoch 11] Time: 386.3833329677582, Train loss: 0.002154934421479702, Train accuracy: 0.90954, Test loss: 0.0032660514041781426, Test accuracy: 0.8665
[Epoch 12] Time: 418.34040212631226, Train loss: 0.0019230563139915465, Train accuracy: 0.91728, Test loss: 0.0031192190021276473, Test accuracy: 0.8741
[Epoch 13] Time: 450.2838177680969, Train loss: 0.0020551768596470356, Train accuracy: 0.91022, Test loss: 0.0032721071213483812, Test accuracy: 0.8609
[Epoch 14] Time: 482.21691036224365, Train loss: 0.002232968220412731, Train accuracy: 0.90406, Test loss: 0.003306487633287907, Test accuracy: 0.8648
[Epoch 15] Time: 514.1498727798462, Train loss: 0.0020990531012415885, Train accuracy: 0.90986, Test loss: 0.0033827778309583664, Test accuracy: 0.8648
[Epoch 16] Time: 546.1142935752869, Train loss: 0.0024832988914847373, Train accuracy: 0.89046, Test loss: 0.0035877783894538878, Test accuracy: 0.853
[Epoch 17] Time: 578.0716471672058, Train loss: 0.0021415940475463867, Train accuracy: 0.90592, Test loss: 0.0032675754085183142, Test accuracy: 0.8582
[Epoch 18] Time: 610.0284593105316, Train loss: 0.002122703305184841, Train accuracy: 0.91046, Test loss: 0.003299873459339142, Test accuracy: 0.8641
[Epoch 19] Time: 642.0044531822205, Train loss: 0.0018938529106974603, Train accuracy: 0.91734, Test loss: 0.003219691176712513, Test accuracy: 0.8712
[Epoch 20] Time: 673.9582762718201, Train loss: 0.0023217148545384408, Train accuracy: 0.90194, Test loss: 0.0035774854600429534, Test accuracy: 0.8538
[Epoch 21] Time: 705.9164447784424, Train loss: 0.0020431797564029693, Train accuracy: 0.91058, Test loss: 0.003331703406572342, Test accuracy: 0.8641
[Epoch 22] Time: 737.8774621486664, Train loss: 0.002198345916569233, Train accuracy: 0.90612, Test loss: 0.003525287228822708, Test accuracy: 0.8561
[Epoch 23] Time: 769.7863955497742, Train loss: 0.0019133339585363865, Train accuracy: 0.91844, Test loss: 0.003222676955163479, Test accuracy: 0.8729
[Epoch 24] Time: 801.6802086830139, Train loss: 0.0019744430868327617, Train accuracy: 0.91536, Test loss: 0.0032893731117248537, Test accuracy: 0.871
