Namespace(batchSize=128, epoch=100, lr=0.1, method='momsgd', modelIn=None, modelOut='./vgg16/noise_0.5.pth', ngpu=1, noise=0.5)
Files already downloaded and verified
Files already downloaded and verified
[Epoch 0] Time: 30.48711371421814, Train loss: 0.01966356381893158, Train accuracy: 0.11342, Test loss: 0.01972493577003479, Test accuracy: 0.1131
[Epoch 1] Time: 60.213512897491455, Train loss: 0.01762815069437027, Train accuracy: 0.18368, Test loss: 0.017990478777885437, Test accuracy: 0.1806
[Epoch 2] Time: 90.15644884109497, Train loss: 0.01632450029373169, Train accuracy: 0.23266, Test loss: 0.016470056426525118, Test accuracy: 0.2392
[Epoch 3] Time: 120.19639205932617, Train loss: 0.014215216538906098, Train accuracy: 0.33118, Test loss: 0.014946120655536651, Test accuracy: 0.3243
[Epoch 4] Time: 150.3731083869934, Train loss: 0.01224277600288391, Train accuracy: 0.46368, Test loss: 0.013294396054744721, Test accuracy: 0.4455
[Epoch 5] Time: 180.80085563659668, Train loss: 0.010607483122348785, Train accuracy: 0.54346, Test loss: 0.011395948612689971, Test accuracy: 0.5216
[Epoch 6] Time: 211.14101696014404, Train loss: 0.008672609647512436, Train accuracy: 0.63822, Test loss: 0.009904937803745269, Test accuracy: 0.6027
[Epoch 7] Time: 241.46807551383972, Train loss: 0.0076370608413219455, Train accuracy: 0.68968, Test loss: 0.008366372752189636, Test accuracy: 0.6685
[Epoch 8] Time: 271.88680362701416, Train loss: 0.007407597188949585, Train accuracy: 0.6973, Test loss: 0.008010491520166398, Test accuracy: 0.6772
[Epoch 9] Time: 302.23685216903687, Train loss: 0.006342128841876984, Train accuracy: 0.7438, Test loss: 0.006854603600502014, Test accuracy: 0.7329
[Epoch 10] Time: 332.62084436416626, Train loss: 0.006075150628089904, Train accuracy: 0.75248, Test loss: 0.007431910336017609, Test accuracy: 0.7187
[Epoch 11] Time: 363.0178077220917, Train loss: 0.005857616721391678, Train accuracy: 0.7605, Test loss: 0.00646538428068161, Test accuracy: 0.7349
[Epoch 12] Time: 393.6135849952698, Train loss: 0.005687597903609276, Train accuracy: 0.7742, Test loss: 0.006661558619141579, Test accuracy: 0.7507
[Epoch 13] Time: 423.8827311992645, Train loss: 0.0060238836508989336, Train accuracy: 0.76728, Test loss: 0.0067308117926120755, Test accuracy: 0.7483
[Epoch 14] Time: 454.20886158943176, Train loss: 0.005646088678836822, Train accuracy: 0.77934, Test loss: 0.0064871345698833465, Test accuracy: 0.7554
[Epoch 15] Time: 484.5436108112335, Train loss: 0.005190367761254311, Train accuracy: 0.79724, Test loss: 0.006051047319173813, Test accuracy: 0.7724
[Epoch 16] Time: 514.8850269317627, Train loss: 0.005441747265458107, Train accuracy: 0.7899, Test loss: 0.006456524860858917, Test accuracy: 0.7613
[Epoch 17] Time: 545.275792837143, Train loss: 0.005173728026151657, Train accuracy: 0.79568, Test loss: 0.006217477178573608, Test accuracy: 0.7643
[Epoch 18] Time: 575.6770596504211, Train loss: 0.004578480032682419, Train accuracy: 0.8235, Test loss: 0.005383491641283035, Test accuracy: 0.7947
[Epoch 19] Time: 606.0717616081238, Train loss: 0.004968829614520073, Train accuracy: 0.80458, Test loss: 0.00566546967625618, Test accuracy: 0.7836
[Epoch 20] Time: 636.6534843444824, Train loss: 0.00486304323375225, Train accuracy: 0.8124, Test loss: 0.005940256339311599, Test accuracy: 0.7789
[Epoch 21] Time: 666.9800329208374, Train loss: 0.004751035812497139, Train accuracy: 0.81378, Test loss: 0.005722397756576538, Test accuracy: 0.7859
[Epoch 22] Time: 697.5352864265442, Train loss: 0.004824339701533318, Train accuracy: 0.80856, Test loss: 0.005800954324007034, Test accuracy: 0.7793
[Epoch 23] Time: 728.0163447856903, Train loss: 0.004679893376231194, Train accuracy: 0.81396, Test loss: 0.00546544636785984, Test accuracy: 0.7905
[Epoch 24] Time: 758.3259561061859, Train loss: 0.004955059144496917, Train accuracy: 0.80912, Test loss: 0.005586902701854706, Test accuracy: 0.7905
[Epoch 25] Time: 788.7164103984833, Train loss: 0.0047686611133813854, Train accuracy: 0.81232, Test loss: 0.005680524945259094, Test accuracy: 0.7849
[Epoch 26] Time: 819.197215795517, Train loss: 0.004678790625333786, Train accuracy: 0.81974, Test loss: 0.0057370222598314286, Test accuracy: 0.79
[Epoch 27] Time: 849.6813218593597, Train loss: 0.004448996013998985, Train accuracy: 0.82436, Test loss: 0.005482393500208855, Test accuracy: 0.793
[Epoch 28] Time: 879.9527668952942, Train loss: 0.0045286738324165346, Train accuracy: 0.82108, Test loss: 0.005757323399186135, Test accuracy: 0.7856
[Epoch 29] Time: 910.2463431358337, Train loss: 0.0041217139476537705, Train accuracy: 0.83838, Test loss: 0.005140322634577752, Test accuracy: 0.808
[Epoch 0] Time: 30.326140642166138, Train loss: 0.002169004224985838, Train accuracy: 0.91074, Test loss: 0.0034102683126926423, Test accuracy: 0.8665
[Epoch 1] Time: 60.83229303359985, Train loss: 0.0018969717061519623, Train accuracy: 0.92374, Test loss: 0.0031372709035873414, Test accuracy: 0.8749
[Epoch 2] Time: 91.19170880317688, Train loss: 0.0017414969404041768, Train accuracy: 0.92728, Test loss: 0.0031741695702075957, Test accuracy: 0.8775
[Epoch 3] Time: 121.55095744132996, Train loss: 0.00163276537373662, Train accuracy: 0.93338, Test loss: 0.0030393305361270904, Test accuracy: 0.8827
[Epoch 4] Time: 151.85445761680603, Train loss: 0.0015073887100815772, Train accuracy: 0.93578, Test loss: 0.0031799321591854095, Test accuracy: 0.8819
[Epoch 5] Time: 182.1970295906067, Train loss: 0.001570036322325468, Train accuracy: 0.93562, Test loss: 0.0032658389568328856, Test accuracy: 0.8777
[Epoch 6] Time: 212.6214623451233, Train loss: 0.0014326257054507732, Train accuracy: 0.94056, Test loss: 0.0030789471223950384, Test accuracy: 0.8845
[Epoch 7] Time: 243.03853106498718, Train loss: 0.0013831567460298537, Train accuracy: 0.94178, Test loss: 0.0031938890606164933, Test accuracy: 0.8783
[Epoch 8] Time: 273.50615406036377, Train loss: 0.001557675220668316, Train accuracy: 0.9334, Test loss: 0.0034798313170671465, Test accuracy: 0.868
[Epoch 9] Time: 304.0854642391205, Train loss: 0.0015038130086660385, Train accuracy: 0.93754, Test loss: 0.0032751550912857056, Test accuracy: 0.8736
[Epoch 10] Time: 334.4142978191376, Train loss: 0.0013722725716978311, Train accuracy: 0.93952, Test loss: 0.003158618254959583, Test accuracy: 0.8813
[Epoch 11] Time: 364.6804656982422, Train loss: 0.0015135605293512345, Train accuracy: 0.93564, Test loss: 0.0033385578498244285, Test accuracy: 0.8768
[Epoch 12] Time: 395.09596061706543, Train loss: 0.0013847531972825528, Train accuracy: 0.94204, Test loss: 0.003170577622950077, Test accuracy: 0.8814
[Epoch 13] Time: 425.4898512363434, Train loss: 0.0014749919025599956, Train accuracy: 0.93958, Test loss: 0.0030770532354712486, Test accuracy: 0.879
[Epoch 14] Time: 455.77019596099854, Train loss: 0.0014249467580020427, Train accuracy: 0.93874, Test loss: 0.002991782331466675, Test accuracy: 0.8796
[Epoch 15] Time: 486.02207684516907, Train loss: 0.0014913590870797634, Train accuracy: 0.93828, Test loss: 0.003335505872964859, Test accuracy: 0.8704
[Epoch 16] Time: 516.4408156871796, Train loss: 0.0013114205931872129, Train accuracy: 0.94454, Test loss: 0.003034055480360985, Test accuracy: 0.8874
[Epoch 17] Time: 546.7249517440796, Train loss: 0.00132905799433589, Train accuracy: 0.94356, Test loss: 0.003287450063228607, Test accuracy: 0.8778
[Epoch 18] Time: 577.027804851532, Train loss: 0.0014056206273287534, Train accuracy: 0.94116, Test loss: 0.003368239666521549, Test accuracy: 0.8803
[Epoch 19] Time: 607.5333032608032, Train loss: 0.0015165434633940458, Train accuracy: 0.93738, Test loss: 0.0034610521972179412, Test accuracy: 0.8688
[Epoch 20] Time: 638.1210260391235, Train loss: 0.001363383587151766, Train accuracy: 0.94436, Test loss: 0.003076110376417637, Test accuracy: 0.8848
[Epoch 21] Time: 668.6874024868011, Train loss: 0.001345459723547101, Train accuracy: 0.94344, Test loss: 0.0032556075155735016, Test accuracy: 0.8747
[Epoch 22] Time: 699.2004187107086, Train loss: 0.001228972212523222, Train accuracy: 0.94802, Test loss: 0.0032809617325663567, Test accuracy: 0.877
[Epoch 23] Time: 729.5009965896606, Train loss: 0.001248863896280527, Train accuracy: 0.94792, Test loss: 0.0034277756363153456, Test accuracy: 0.8731
[Epoch 24] Time: 760.0415515899658, Train loss: 0.001395175122320652, Train accuracy: 0.9392, Test loss: 0.0035205275416374205, Test accuracy: 0.8654
[Epoch 25] Time: 790.3465547561646, Train loss: 0.0013598673375695943, Train accuracy: 0.94346, Test loss: 0.003446493661403656, Test accuracy: 0.87
[Epoch 26] Time: 820.768060207367, Train loss: 0.0011856017281115054, Train accuracy: 0.951, Test loss: 0.0034425427302718164, Test accuracy: 0.8763
[Epoch 27] Time: 851.1083295345306, Train loss: 0.0013398318045586347, Train accuracy: 0.94436, Test loss: 0.003404849350452423, Test accuracy: 0.8755
[Epoch 28] Time: 881.6054542064667, Train loss: 0.0012664077033102512, Train accuracy: 0.94716, Test loss: 0.0032779603749513624, Test accuracy: 0.878
[Epoch 29] Time: 911.9516959190369, Train loss: 0.0012004219936579466, Train accuracy: 0.94934, Test loss: 0.0032102350354194643, Test accuracy: 0.8809
[Epoch 0] Time: 30.269492149353027, Train loss: 0.0004933179836720228, Train accuracy: 0.9804, Test loss: 0.0028220556437969207, Test accuracy: 0.9027
[Epoch 1] Time: 60.58623671531677, Train loss: 0.0003911003888770938, Train accuracy: 0.98466, Test loss: 0.0029439284175634384, Test accuracy: 0.9039
[Epoch 2] Time: 90.8994665145874, Train loss: 0.0003313506707549095, Train accuracy: 0.98618, Test loss: 0.0029943636745214464, Test accuracy: 0.9006
[Epoch 3] Time: 121.46905708312988, Train loss: 0.00029030563272535804, Train accuracy: 0.98736, Test loss: 0.0030440148681402206, Test accuracy: 0.9066
[Epoch 4] Time: 151.8668076992035, Train loss: 0.0002614146256819367, Train accuracy: 0.98912, Test loss: 0.003081602667272091, Test accuracy: 0.9046
[Epoch 5] Time: 182.13901376724243, Train loss: 0.0002560325391590595, Train accuracy: 0.98928, Test loss: 0.0031159487798810004, Test accuracy: 0.9039
[Epoch 6] Time: 212.50540685653687, Train loss: 0.00024171989034861327, Train accuracy: 0.99068, Test loss: 0.003158926723897457, Test accuracy: 0.9049
[Epoch 7] Time: 242.80243349075317, Train loss: 0.00022386764638125897, Train accuracy: 0.9908, Test loss: 0.003113083188980818, Test accuracy: 0.9057
[Epoch 8] Time: 273.09082984924316, Train loss: 0.00019953353371471167, Train accuracy: 0.99168, Test loss: 0.003121943512558937, Test accuracy: 0.9069
[Epoch 9] Time: 303.41555881500244, Train loss: 0.00018805154888890683, Train accuracy: 0.99152, Test loss: 0.0032877029672265055, Test accuracy: 0.9044
[Epoch 10] Time: 333.6905572414398, Train loss: 0.0001818161745229736, Train accuracy: 0.99228, Test loss: 0.003235122975707054, Test accuracy: 0.9076
[Epoch 11] Time: 364.27660632133484, Train loss: 0.0001776646963134408, Train accuracy: 0.99262, Test loss: 0.003314132533967495, Test accuracy: 0.9037
[Epoch 12] Time: 394.61055612564087, Train loss: 0.00017646296594291924, Train accuracy: 0.99244, Test loss: 0.0033360016003251077, Test accuracy: 0.9063
[Epoch 13] Time: 424.90322971343994, Train loss: 0.0001648434034176171, Train accuracy: 0.99206, Test loss: 0.0033395635530352593, Test accuracy: 0.9074
[Epoch 14] Time: 455.2716965675354, Train loss: 0.00016236681054346264, Train accuracy: 0.99374, Test loss: 0.003336181066930294, Test accuracy: 0.9075
[Epoch 15] Time: 485.57031202316284, Train loss: 0.0001659547094255686, Train accuracy: 0.9934, Test loss: 0.003351809121668339, Test accuracy: 0.9049
[Epoch 16] Time: 516.0073113441467, Train loss: 0.0001556515223160386, Train accuracy: 0.99338, Test loss: 0.003261911791563034, Test accuracy: 0.9077
[Epoch 17] Time: 546.3206715583801, Train loss: 0.0001728068519383669, Train accuracy: 0.99264, Test loss: 0.0034288293212652206, Test accuracy: 0.9059
[Epoch 18] Time: 576.8140349388123, Train loss: 0.00015462018128484486, Train accuracy: 0.99396, Test loss: 0.0033267218142747877, Test accuracy: 0.9069
[Epoch 19] Time: 607.1839914321899, Train loss: 0.00017592580884229393, Train accuracy: 0.99326, Test loss: 0.0034455520987510682, Test accuracy: 0.8995
[Epoch 20] Time: 637.6666009426117, Train loss: 0.00016065395718440413, Train accuracy: 0.9926, Test loss: 0.0034689632594585417, Test accuracy: 0.906
[Epoch 21] Time: 667.9703688621521, Train loss: 0.00014205158048775048, Train accuracy: 0.99456, Test loss: 0.0035306128814816475, Test accuracy: 0.902
[Epoch 22] Time: 698.2574009895325, Train loss: 0.00015548887096345426, Train accuracy: 0.99412, Test loss: 0.0035745473533868788, Test accuracy: 0.9025
[Epoch 23] Time: 728.6976037025452, Train loss: 0.0001677255109883845, Train accuracy: 0.99218, Test loss: 0.003656504638493061, Test accuracy: 0.9018
[Epoch 24] Time: 759.006826877594, Train loss: 0.00015633726304396987, Train accuracy: 0.99286, Test loss: 0.003526176205277443, Test accuracy: 0.9055
[Epoch 25] Time: 789.337141752243, Train loss: 0.00018976551255211235, Train accuracy: 0.992, Test loss: 0.003515935605764389, Test accuracy: 0.9019
[Epoch 26] Time: 819.6039295196533, Train loss: 0.00014953571672085672, Train accuracy: 0.99352, Test loss: 0.003517729124426842, Test accuracy: 0.9037
[Epoch 27] Time: 849.8993458747864, Train loss: 0.00017275345280766486, Train accuracy: 0.9929, Test loss: 0.003650825498998165, Test accuracy: 0.9009
[Epoch 28] Time: 880.383819103241, Train loss: 0.0001797029989771545, Train accuracy: 0.99286, Test loss: 0.003764717163145542, Test accuracy: 0.9015
[Epoch 29] Time: 910.6906795501709, Train loss: 0.00017544421445578337, Train accuracy: 0.99302, Test loss: 0.00349419394955039, Test accuracy: 0.9031
