Namespace(batchSize=128, epoch=25, lr=0.00625, method='momsgd', modelIn='noise0.5_III.pth', modelOut='noise0.5_IV.pth', ngpu=1, noise=0.5)
Files already downloaded and verified
Files already downloaded and verified
[Epoch 0] Time: 34.95309901237488, Train loss: 0.0022327685087919235, Train accuracy: 0.90444, Test loss: 0.003821327316761017, Test accuracy: 0.8535
[Epoch 1] Time: 66.59346103668213, Train loss: 0.002271744834780693, Train accuracy: 0.9042, Test loss: 0.00373719839155674, Test accuracy: 0.8519
[Epoch 2] Time: 98.41018176078796, Train loss: 0.0022203424540162085, Train accuracy: 0.90852, Test loss: 0.0038206176728010177, Test accuracy: 0.8542
[Epoch 3] Time: 130.30939149856567, Train loss: 0.0022122976738214494, Train accuracy: 0.90698, Test loss: 0.0037117007374763487, Test accuracy: 0.8503
[Epoch 4] Time: 162.1822099685669, Train loss: 0.0022046218702197074, Train accuracy: 0.90778, Test loss: 0.0035314087554812433, Test accuracy: 0.8536
[Epoch 5] Time: 194.1220293045044, Train loss: 0.002191950804442167, Train accuracy: 0.90904, Test loss: 0.0036789857357740403, Test accuracy: 0.8527
[Epoch 6] Time: 226.0921061038971, Train loss: 0.0021878429037332533, Train accuracy: 0.90524, Test loss: 0.0037792053669691086, Test accuracy: 0.8496
[Epoch 7] Time: 258.06278252601624, Train loss: 0.0021798108378052712, Train accuracy: 0.90898, Test loss: 0.0039026897192001343, Test accuracy: 0.8544
[Epoch 8] Time: 290.0029571056366, Train loss: 0.0022214548133313657, Train accuracy: 0.90606, Test loss: 0.0037639256164431574, Test accuracy: 0.8521
[Epoch 9] Time: 321.99829840660095, Train loss: 0.0021933728118240835, Train accuracy: 0.90844, Test loss: 0.0038970739245414734, Test accuracy: 0.8498
[Epoch 10] Time: 353.95214581489563, Train loss: 0.0022149605271220207, Train accuracy: 0.90656, Test loss: 0.0036837944984436034, Test accuracy: 0.8558
[Epoch 11] Time: 385.91195011138916, Train loss: 0.0022204728397727013, Train accuracy: 0.90852, Test loss: 0.003865186306834221, Test accuracy: 0.8475
[Epoch 12] Time: 417.8708658218384, Train loss: 0.0021189097417891023, Train accuracy: 0.90992, Test loss: 0.0035537187367677687, Test accuracy: 0.854
[Epoch 13] Time: 449.8643629550934, Train loss: 0.002184899775236845, Train accuracy: 0.90898, Test loss: 0.0036550215363502503, Test accuracy: 0.8511
[Epoch 14] Time: 481.8173167705536, Train loss: 0.002073604330867529, Train accuracy: 0.91248, Test loss: 0.0036980768769979476, Test accuracy: 0.8534
[Epoch 15] Time: 513.7898378372192, Train loss: 0.0021840270212292673, Train accuracy: 0.90832, Test loss: 0.0036300571009516714, Test accuracy: 0.8582
[Epoch 16] Time: 545.7855546474457, Train loss: 0.0020786701706051827, Train accuracy: 0.91324, Test loss: 0.0035846250370144845, Test accuracy: 0.8567
[Epoch 17] Time: 577.722333908081, Train loss: 0.002127551663517952, Train accuracy: 0.91076, Test loss: 0.0037269662648439406, Test accuracy: 0.8521
[Epoch 18] Time: 609.7165367603302, Train loss: 0.002167597128152847, Train accuracy: 0.90928, Test loss: 0.0038222927927970885, Test accuracy: 0.8545
[Epoch 19] Time: 641.6652472019196, Train loss: 0.0020884602603316307, Train accuracy: 0.91126, Test loss: 0.0036512456327676772, Test accuracy: 0.8549
[Epoch 20] Time: 673.6065044403076, Train loss: 0.0021471858921647074, Train accuracy: 0.9093, Test loss: 0.003989759463071823, Test accuracy: 0.8506
[Epoch 21] Time: 705.5617110729218, Train loss: 0.002153640178143978, Train accuracy: 0.91054, Test loss: 0.003837786802649498, Test accuracy: 0.8555
[Epoch 22] Time: 737.5314683914185, Train loss: 0.002073190418481827, Train accuracy: 0.91172, Test loss: 0.0038016919821500777, Test accuracy: 0.8499
[Epoch 23] Time: 769.4247355461121, Train loss: 0.002158684758245945, Train accuracy: 0.9096, Test loss: 0.0038691246032714842, Test accuracy: 0.8524
[Epoch 24] Time: 801.296110868454, Train loss: 0.0020496531642973425, Train accuracy: 0.91162, Test loss: 0.003685168832540512, Test accuracy: 0.8528
