Namespace(batchSize=128, epoch=25, lr=0.1, method='momsgd', modelIn=None, modelOut='noise0.01_I.pth', ngpu=1, noise=0.01)
Files already downloaded and verified
Files already downloaded and verified
[Epoch 0] Time: 35.08046841621399, Train loss: 0.01632540470123291, Train accuracy: 0.20476, Test loss: 0.01643768447637558, Test accuracy: 0.2071
[Epoch 1] Time: 66.61433148384094, Train loss: 0.01384638658285141, Train accuracy: 0.30798, Test loss: 0.01380195597410202, Test accuracy: 0.3157
[Epoch 2] Time: 98.37625217437744, Train loss: 0.012365308923721313, Train accuracy: 0.40284, Test loss: 0.012372400832176209, Test accuracy: 0.4152
[Epoch 3] Time: 130.08890342712402, Train loss: 0.010149803602695465, Train accuracy: 0.52968, Test loss: 0.010480305302143098, Test accuracy: 0.5212
[Epoch 4] Time: 161.92086672782898, Train loss: 0.008366258401870727, Train accuracy: 0.61666, Test loss: 0.009118768715858459, Test accuracy: 0.5888
[Epoch 5] Time: 193.74461340904236, Train loss: 0.007791386961936951, Train accuracy: 0.64806, Test loss: 0.008952121293544769, Test accuracy: 0.6078
[Epoch 6] Time: 225.5742428302765, Train loss: 0.0065038779246807095, Train accuracy: 0.71092, Test loss: 0.007056436437368393, Test accuracy: 0.6973
[Epoch 7] Time: 257.3792371749878, Train loss: 0.005754328140020371, Train accuracy: 0.75164, Test loss: 0.006336482948064804, Test accuracy: 0.7329
[Epoch 8] Time: 289.16148471832275, Train loss: 0.005560563404560089, Train accuracy: 0.75694, Test loss: 0.006716118711233139, Test accuracy: 0.7161
[Epoch 9] Time: 320.99453043937683, Train loss: 0.005147747873663902, Train accuracy: 0.78138, Test loss: 0.005871229767799377, Test accuracy: 0.7548
[Epoch 10] Time: 352.7189779281616, Train loss: 0.00500650018632412, Train accuracy: 0.78702, Test loss: 0.005623175472021103, Test accuracy: 0.7652
[Epoch 11] Time: 384.5212986469269, Train loss: 0.0049041531753540035, Train accuracy: 0.79514, Test loss: 0.005534155309200287, Test accuracy: 0.7702
[Epoch 12] Time: 416.1968593597412, Train loss: 0.004585927177071571, Train accuracy: 0.80796, Test loss: 0.005193141722679138, Test accuracy: 0.7941
[Epoch 13] Time: 448.01319217681885, Train loss: 0.00440663532614708, Train accuracy: 0.81152, Test loss: 0.004955764997005462, Test accuracy: 0.7878
[Epoch 14] Time: 479.81179547309875, Train loss: 0.003880929671525955, Train accuracy: 0.83702, Test loss: 0.004713755747675896, Test accuracy: 0.8013
[Epoch 15] Time: 511.6065049171448, Train loss: 0.0044786650717258455, Train accuracy: 0.81748, Test loss: 0.00515858878493309, Test accuracy: 0.7851
[Epoch 16] Time: 543.4003076553345, Train loss: 0.004009675838947296, Train accuracy: 0.83678, Test loss: 0.004520118409395218, Test accuracy: 0.8138
[Epoch 17] Time: 575.2158915996552, Train loss: 0.003899149702787399, Train accuracy: 0.83356, Test loss: 0.004811549887061119, Test accuracy: 0.7968
[Epoch 18] Time: 607.0073232650757, Train loss: 0.00441215064227581, Train accuracy: 0.81456, Test loss: 0.0054141308575868605, Test accuracy: 0.7814
[Epoch 19] Time: 638.7882611751556, Train loss: 0.0035154158100485803, Train accuracy: 0.8535, Test loss: 0.0043590652704238895, Test accuracy: 0.8185
[Epoch 20] Time: 670.581111907959, Train loss: 0.0037851939141750335, Train accuracy: 0.83762, Test loss: 0.00440396988093853, Test accuracy: 0.8166
[Epoch 21] Time: 702.3579263687134, Train loss: 0.003804036425948143, Train accuracy: 0.83854, Test loss: 0.004311442038416862, Test accuracy: 0.8196
[Epoch 22] Time: 734.1143841743469, Train loss: 0.0036448951148986817, Train accuracy: 0.84602, Test loss: 0.0045290525555610655, Test accuracy: 0.816
[Epoch 23] Time: 765.8881747722626, Train loss: 0.0036084907868504526, Train accuracy: 0.84956, Test loss: 0.004455999252200127, Test accuracy: 0.8173
[Epoch 24] Time: 797.6878347396851, Train loss: 0.0034138757210969927, Train accuracy: 0.85532, Test loss: 0.004198387914896011, Test accuracy: 0.8276
