Namespace(batchSize=128, epoch=100, lr=0.1, method='momsgd', modelIn=None, modelOut='./vgg16/noise_0.7.pth', ngpu=1, noise=0.7)
Files already downloaded and verified
Files already downloaded and verified
[Epoch 0] Time: 30.794517755508423, Train loss: 0.019962052092552186, Train accuracy: 0.1802, Test loss: 0.020120001685619355, Test accuracy: 0.1807
[Epoch 1] Time: 60.65583920478821, Train loss: 0.01846776155948639, Train accuracy: 0.23042, Test loss: 0.019042716121673586, Test accuracy: 0.2311
[Epoch 2] Time: 90.70147657394409, Train loss: 0.01657476452589035, Train accuracy: 0.31294, Test loss: 0.016457471942901612, Test accuracy: 0.322
[Epoch 3] Time: 120.81471753120422, Train loss: 0.013894828667640685, Train accuracy: 0.45504, Test loss: 0.01405179750919342, Test accuracy: 0.4621
[Epoch 4] Time: 150.94322085380554, Train loss: 0.012450283360481262, Train accuracy: 0.5366, Test loss: 0.012543497896194458, Test accuracy: 0.5409
[Epoch 5] Time: 181.10040616989136, Train loss: 0.01037594937324524, Train accuracy: 0.61204, Test loss: 0.011150061964988708, Test accuracy: 0.5985
[Epoch 6] Time: 211.2690372467041, Train loss: 0.009766133630275725, Train accuracy: 0.62072, Test loss: 0.010297641551494598, Test accuracy: 0.6123
[Epoch 7] Time: 241.44468593597412, Train loss: 0.008545666406154633, Train accuracy: 0.6879, Test loss: 0.009686197817325591, Test accuracy: 0.6716
[Epoch 8] Time: 271.63578939437866, Train loss: 0.007562765672206879, Train accuracy: 0.73044, Test loss: 0.008613609409332276, Test accuracy: 0.7023
[Epoch 9] Time: 301.8083040714264, Train loss: 0.007442534297704697, Train accuracy: 0.7233, Test loss: 0.008011789041757584, Test accuracy: 0.7098
[Epoch 10] Time: 331.99416303634644, Train loss: 0.006872233030200005, Train accuracy: 0.7459, Test loss: 0.007471379923820496, Test accuracy: 0.7358
[Epoch 11] Time: 362.1704912185669, Train loss: 0.006883426637649536, Train accuracy: 0.75182, Test loss: 0.007424636107683182, Test accuracy: 0.7352
[Epoch 12] Time: 392.3870630264282, Train loss: 0.007163909894227981, Train accuracy: 0.74312, Test loss: 0.008175419527292251, Test accuracy: 0.7209
[Epoch 13] Time: 422.5743215084076, Train loss: 0.006800345610380173, Train accuracy: 0.75712, Test loss: 0.007539845216274261, Test accuracy: 0.745
[Epoch 14] Time: 452.750857591629, Train loss: 0.006589431909918785, Train accuracy: 0.7645, Test loss: 0.007082325488328934, Test accuracy: 0.7557
[Epoch 15] Time: 482.9212472438812, Train loss: 0.006606738849282264, Train accuracy: 0.75994, Test loss: 0.007386826604604721, Test accuracy: 0.7426
[Epoch 16] Time: 513.124210357666, Train loss: 0.006341873403787613, Train accuracy: 0.7799, Test loss: 0.007370216125249862, Test accuracy: 0.7575
[Epoch 17] Time: 543.2982273101807, Train loss: 0.005925352575778961, Train accuracy: 0.78766, Test loss: 0.007216105026006699, Test accuracy: 0.7595
