Namespace(batchSize=128, epoch=25, lr=0.00625, method='momsgd', modelIn='noise0.1_III.pth', modelOut='noise0.1_IV.pth', ngpu=1, noise=0.1)
Files already downloaded and verified
Files already downloaded and verified
[Epoch 0] Time: 34.94734168052673, Train loss: 0.0004903740126639605, Train accuracy: 0.97932, Test loss: 0.0026315295964479445, Test accuracy: 0.9018
[Epoch 1] Time: 66.40969944000244, Train loss: 0.0005101454696431756, Train accuracy: 0.9791, Test loss: 0.002838131520152092, Test accuracy: 0.9011
[Epoch 2] Time: 98.22568798065186, Train loss: 0.00047643644910305737, Train accuracy: 0.97858, Test loss: 0.0028888856768608095, Test accuracy: 0.8958
[Epoch 3] Time: 130.1828372478485, Train loss: 0.00047395197425037624, Train accuracy: 0.9786, Test loss: 0.003003126385062933, Test accuracy: 0.8985
[Epoch 4] Time: 162.22989296913147, Train loss: 0.00044765730205923316, Train accuracy: 0.97948, Test loss: 0.0030057741090655328, Test accuracy: 0.8973
[Epoch 5] Time: 194.51991748809814, Train loss: 0.0005203866928443312, Train accuracy: 0.97724, Test loss: 0.0029957587108016014, Test accuracy: 0.8945
[Epoch 6] Time: 226.74921584129333, Train loss: 0.00046902101058512926, Train accuracy: 0.97898, Test loss: 0.002909463159739971, Test accuracy: 0.8975
[Epoch 7] Time: 259.0722625255585, Train loss: 0.0004741681428998709, Train accuracy: 0.97952, Test loss: 0.003011615952849388, Test accuracy: 0.8991
[Epoch 8] Time: 291.33092975616455, Train loss: 0.00046632297735661266, Train accuracy: 0.97998, Test loss: 0.0029398017905652523, Test accuracy: 0.8998
[Epoch 9] Time: 324.00576543807983, Train loss: 0.0004790163577347994, Train accuracy: 0.97846, Test loss: 0.0029294309347867964, Test accuracy: 0.8998
[Epoch 10] Time: 356.3237874507904, Train loss: 0.00044552937470376493, Train accuracy: 0.9801, Test loss: 0.0030991772443056107, Test accuracy: 0.8992
[Epoch 11] Time: 388.66489720344543, Train loss: 0.00045267835635691883, Train accuracy: 0.97916, Test loss: 0.003188490329682827, Test accuracy: 0.8934
[Epoch 12] Time: 421.22615909576416, Train loss: 0.00045656178552657366, Train accuracy: 0.97996, Test loss: 0.0028841560155153274, Test accuracy: 0.8944
[Epoch 13] Time: 453.5729715824127, Train loss: 0.0004557938700914383, Train accuracy: 0.98034, Test loss: 0.003245018796622753, Test accuracy: 0.8922
[Epoch 14] Time: 485.9781997203827, Train loss: 0.0004587532717362046, Train accuracy: 0.98006, Test loss: 0.003028095941245556, Test accuracy: 0.8969
[Epoch 15] Time: 518.7103657722473, Train loss: 0.0004435173552110791, Train accuracy: 0.98022, Test loss: 0.003145546831190586, Test accuracy: 0.8929
[Epoch 16] Time: 550.998569726944, Train loss: 0.0005043720922619105, Train accuracy: 0.97776, Test loss: 0.0033238975048065188, Test accuracy: 0.8898
[Epoch 17] Time: 583.3275556564331, Train loss: 0.0004913175708055496, Train accuracy: 0.979, Test loss: 0.003241518996655941, Test accuracy: 0.8946
[Epoch 18] Time: 615.715606212616, Train loss: 0.0004673847062885761, Train accuracy: 0.97952, Test loss: 0.0031569150999188425, Test accuracy: 0.8944
[Epoch 19] Time: 648.0705397129059, Train loss: 0.0004543363331258297, Train accuracy: 0.98076, Test loss: 0.0032181497752666473, Test accuracy: 0.8958
[Epoch 20] Time: 680.3914165496826, Train loss: 0.0004805206200107932, Train accuracy: 0.9789, Test loss: 0.0030743145763874056, Test accuracy: 0.8925
[Epoch 21] Time: 712.9705536365509, Train loss: 0.0004970926041156054, Train accuracy: 0.9794, Test loss: 0.0033166092693805694, Test accuracy: 0.8913
[Epoch 22] Time: 745.7505593299866, Train loss: 0.0004573962814733386, Train accuracy: 0.97994, Test loss: 0.003017359831929207, Test accuracy: 0.9004
[Epoch 23] Time: 778.131715297699, Train loss: 0.00044620801620185374, Train accuracy: 0.98036, Test loss: 0.00301255559027195, Test accuracy: 0.8928
[Epoch 24] Time: 810.5161082744598, Train loss: 0.0005394915829226375, Train accuracy: 0.97706, Test loss: 0.0032165104165673255, Test accuracy: 0.8879
