Namespace(batchSize=128, epoch=25, lr=0.05, method='momsgd', modelIn='noise0_I.pth', modelOut='noise0_II.pth', ngpu=1, noise=0.0)
Files already downloaded and verified
Files already downloaded and verified
[Epoch 0] Time: 39.78250026702881, Train loss: 0.0026474280574917794, Train accuracy: 0.88814, Test loss: 0.003711819243431091, Test accuracy: 0.8487
[Epoch 1] Time: 79.11014366149902, Train loss: 0.002656684008538723, Train accuracy: 0.8911, Test loss: 0.003887784692645073, Test accuracy: 0.8431
[Epoch 2] Time: 118.41425466537476, Train loss: 0.0026390243726968766, Train accuracy: 0.88862, Test loss: 0.0035950307726860045, Test accuracy: 0.8538
[Epoch 3] Time: 157.73812127113342, Train loss: 0.0029585415047407152, Train accuracy: 0.87704, Test loss: 0.004236092394590378, Test accuracy: 0.8327
[Epoch 4] Time: 197.05104994773865, Train loss: 0.0027916415679454802, Train accuracy: 0.88368, Test loss: 0.004001507186889648, Test accuracy: 0.84
[Epoch 5] Time: 236.33157229423523, Train loss: 0.0026487646356225013, Train accuracy: 0.88908, Test loss: 0.0035901880830526353, Test accuracy: 0.8516
[Epoch 6] Time: 275.6174931526184, Train loss: 0.003112038535177708, Train accuracy: 0.87344, Test loss: 0.0039478894799947735, Test accuracy: 0.8361
[Epoch 7] Time: 314.9200096130371, Train loss: 0.0026552268195152284, Train accuracy: 0.88958, Test loss: 0.003910295125842095, Test accuracy: 0.8478
[Epoch 8] Time: 354.2244701385498, Train loss: 0.0027093600660562517, Train accuracy: 0.88886, Test loss: 0.0037196853429079055, Test accuracy: 0.8458
[Epoch 9] Time: 393.5282027721405, Train loss: 0.0027495768627524377, Train accuracy: 0.88336, Test loss: 0.004001704978942871, Test accuracy: 0.8351
[Epoch 10] Time: 432.86903953552246, Train loss: 0.002497673491537571, Train accuracy: 0.89578, Test loss: 0.0036905500426888467, Test accuracy: 0.853
[Epoch 11] Time: 472.15553283691406, Train loss: 0.002598723573088646, Train accuracy: 0.88966, Test loss: 0.0035804365396499634, Test accuracy: 0.8526
[Epoch 12] Time: 511.4743061065674, Train loss: 0.0025511945617198942, Train accuracy: 0.89172, Test loss: 0.003819280955195427, Test accuracy: 0.8428
[Epoch 13] Time: 550.8015129566193, Train loss: 0.002343309060931206, Train accuracy: 0.9019, Test loss: 0.0036497872710227965, Test accuracy: 0.8485
[Epoch 14] Time: 590.0963459014893, Train loss: 0.002605400156676769, Train accuracy: 0.88918, Test loss: 0.0037890368461608887, Test accuracy: 0.8466
[Epoch 15] Time: 629.4358460903168, Train loss: 0.0026991772213578223, Train accuracy: 0.88488, Test loss: 0.003985051771998405, Test accuracy: 0.8404
[Epoch 16] Time: 668.7175424098969, Train loss: 0.00241918886333704, Train accuracy: 0.89804, Test loss: 0.0035290654212236402, Test accuracy: 0.8551
[Epoch 17] Time: 708.0236399173737, Train loss: 0.0022648324781656265, Train accuracy: 0.90602, Test loss: 0.0033980520084500314, Test accuracy: 0.8618
[Epoch 18] Time: 747.3517024517059, Train loss: 0.002318011241555214, Train accuracy: 0.90274, Test loss: 0.003803942319750786, Test accuracy: 0.8533
[Epoch 19] Time: 786.654590845108, Train loss: 0.0023890874287486076, Train accuracy: 0.9001, Test loss: 0.0035881996423006057, Test accuracy: 0.857
[Epoch 20] Time: 825.9575700759888, Train loss: 0.00236241203635931, Train accuracy: 0.89976, Test loss: 0.003486065924167633, Test accuracy: 0.8565
[Epoch 21] Time: 865.2869648933411, Train loss: 0.0023872058726847173, Train accuracy: 0.89956, Test loss: 0.0035646466642618177, Test accuracy: 0.859
[Epoch 22] Time: 904.5884158611298, Train loss: 0.002380511437356472, Train accuracy: 0.90134, Test loss: 0.003802379384636879, Test accuracy: 0.8454
[Epoch 23] Time: 943.9115810394287, Train loss: 0.002130925630927086, Train accuracy: 0.90858, Test loss: 0.0037104558110237123, Test accuracy: 0.8526
[Epoch 24] Time: 983.2590663433075, Train loss: 0.002246117843091488, Train accuracy: 0.90714, Test loss: 0.0034428823217749595, Test accuracy: 0.8596
