Namespace(batchSize=128, epoch=25, lr=0.0125, method='momsgd', modelIn='noise0.01_III.pth', modelOut='noise0.01_IV.pth', ngpu=1, noise=0.01)
Files already downloaded and verified
Files already downloaded and verified
[Epoch 0] Time: 43.96407437324524, Train loss: 0.00048184410877525805, Train accuracy: 0.9797, Test loss: 0.0026775865510106087, Test accuracy: 0.9049
[Epoch 1] Time: 85.12204432487488, Train loss: 0.00041132119581103327, Train accuracy: 0.98178, Test loss: 0.002608994171768427, Test accuracy: 0.904
[Epoch 2] Time: 126.49135065078735, Train loss: 0.00044183597695082423, Train accuracy: 0.98166, Test loss: 0.0027719538897275926, Test accuracy: 0.9035
[Epoch 3] Time: 167.88665390014648, Train loss: 0.00045394269328564405, Train accuracy: 0.9799, Test loss: 0.0028688104525208475, Test accuracy: 0.899
[Epoch 4] Time: 209.3116672039032, Train loss: 0.0005012556307017803, Train accuracy: 0.97848, Test loss: 0.0030489251032471657, Test accuracy: 0.8962
[Epoch 5] Time: 250.7373514175415, Train loss: 0.00040443481650203467, Train accuracy: 0.98388, Test loss: 0.002898878915607929, Test accuracy: 0.9013
[Epoch 6] Time: 292.1778702735901, Train loss: 0.0003941557027585804, Train accuracy: 0.98284, Test loss: 0.002990569107234478, Test accuracy: 0.8975
[Epoch 7] Time: 333.65159606933594, Train loss: 0.000568108954615891, Train accuracy: 0.9764, Test loss: 0.003220305533707142, Test accuracy: 0.89
[Epoch 8] Time: 375.1345274448395, Train loss: 0.00046958686381578445, Train accuracy: 0.97944, Test loss: 0.002975276707112789, Test accuracy: 0.8964
[Epoch 9] Time: 416.59147000312805, Train loss: 0.0004727298729866743, Train accuracy: 0.98072, Test loss: 0.003139806443452835, Test accuracy: 0.8977
[Epoch 10] Time: 458.02971291542053, Train loss: 0.0005822647805511952, Train accuracy: 0.97804, Test loss: 0.003049004419147968, Test accuracy: 0.8953
[Epoch 11] Time: 499.49342131614685, Train loss: 0.0004523846446722746, Train accuracy: 0.97992, Test loss: 0.0028865710973739623, Test accuracy: 0.9029
[Epoch 12] Time: 540.9466371536255, Train loss: 0.0004892050190642476, Train accuracy: 0.9787, Test loss: 0.0028532475858926774, Test accuracy: 0.8992
[Epoch 13] Time: 582.4228720664978, Train loss: 0.0005802748002484441, Train accuracy: 0.97476, Test loss: 0.003143673498928547, Test accuracy: 0.8923
[Epoch 14] Time: 623.8701491355896, Train loss: 0.0005036661772802472, Train accuracy: 0.97876, Test loss: 0.0030235680133104325, Test accuracy: 0.8924
[Epoch 15] Time: 665.3975677490234, Train loss: 0.00042110823951661586, Train accuracy: 0.98224, Test loss: 0.0027585834085941314, Test accuracy: 0.9035
[Epoch 16] Time: 706.8792927265167, Train loss: 0.000520268199890852, Train accuracy: 0.97726, Test loss: 0.002976219978928566, Test accuracy: 0.9016
[Epoch 17] Time: 748.3315010070801, Train loss: 0.0006097209465503692, Train accuracy: 0.97298, Test loss: 0.003078015533089638, Test accuracy: 0.8912
[Epoch 18] Time: 789.7463266849518, Train loss: 0.0005579406137764454, Train accuracy: 0.9765, Test loss: 0.0030205397874116897, Test accuracy: 0.8914
[Epoch 19] Time: 831.1870086193085, Train loss: 0.0005309286292642355, Train accuracy: 0.97802, Test loss: 0.0031069774717092514, Test accuracy: 0.892
[Epoch 20] Time: 872.6588308811188, Train loss: 0.0005389125644043088, Train accuracy: 0.97774, Test loss: 0.0029642101153731348, Test accuracy: 0.8913
[Epoch 21] Time: 914.1519222259521, Train loss: 0.0006564834426343441, Train accuracy: 0.97162, Test loss: 0.00321871502995491, Test accuracy: 0.8903
[Epoch 22] Time: 955.603718996048, Train loss: 0.0006092674119025469, Train accuracy: 0.97504, Test loss: 0.002772085702419281, Test accuracy: 0.8978
[Epoch 23] Time: 997.04012799263, Train loss: 0.0006153830593824387, Train accuracy: 0.9746, Test loss: 0.003058454629778862, Test accuracy: 0.8939
[Epoch 24] Time: 1038.4701299667358, Train loss: 0.0006573730583488941, Train accuracy: 0.972, Test loss: 0.0031960270345211027, Test accuracy: 0.8894
